User,Review,Rating,Date
A Google user,Fix internet speed very poor internet connection give service if u take money,1,2021-05-20 18:54:04
A Google user,Good app.. sometimes crazy speed,4,2022-09-20 23:13:41
A Google user,The block websites option doesn't work,1,2024-04-30 14:06:06
A Google user,Slow internet connection and slow service,1,2020-08-30 17:43:37
A Google user,Fast network is worldlink is fake.,1,2020-03-25 18:15:04
A Google user,IT IS A HELPING APP FOR WORLD LINK NETWORK THANKS FOR THIS APP 😊🙏,4,2021-01-31 12:11:40
A Google user,I can't change my password This app very worst,1,2020-05-22 09:33:33
A Google user,App not opening from couple of days,1,2023-09-21 11:50:03
A Google user,It have awesome features,5,2020-10-20 07:10:26
A Google user,This is the best to control or give you net information at yourself,5,2018-11-23 20:10:15
A Google user,Not working properly,4,2022-06-09 06:57:17
A Google user,Ease of accessing your internet at your home. Thanks worldlink.,5,2020-03-08 21:08:25
A Google user,worst experience unstable network,1,2020-11-14 14:18:45
A Google user,Net speed is very slow...... 😥😥,1,2020-03-30 11:02:06
A Google user,My network lags at gaming time so two star,2,2020-10-31 09:48:51
A Google user,Worldlink sucks. Better not to waste money on this crappy serviceee.,1,2020-05-08 21:56:22
A Google user,"awesome app for worldlink users, I am so happy got this app.",5,2021-03-30 20:52:29
A Google user,It is not less than an excellent ever!,5,2020-07-20 16:33:03
A Google user,One of the best internet with cheap rate in nepal,5,2023-02-14 21:43:12
A Google user,For app but net is running too low,4,2020-03-28 14:51:13
A Google user,App is full of bugs and glitch,1,2021-09-05 14:00:22
A Google user,For some reasons ( unknown to me ) this app isn't working on my phone ffs,2,2022-11-01 19:13:15
A Google user,I can't change my number 😭 App Crashes,3,2023-11-16 19:27:53
A Google user,The biggest mistake of my life is I connected internet of worldlink. God please forgive me for the biggest mistake I have done. I am so sorry for what I did.,1,2020-03-13 20:20:25
A Google user,It's business making site rather service delivery,2,2018-11-16 07:01:27
A Google user,Worst app ever I have seen ! Worst internet quality don't join it,1,2020-08-12 23:17:55
A Google user,even though i reported my problems to your branches they just do nothing well this is not a proper customer service.,1,2020-03-28 14:46:20
A Google user,🌍Worlink is one of the best Internet for all nation 🇳🇵😍,5,2024-05-06 13:35:39
A Google user,Very very very poor connection 😕,1,2024-05-02 17:02:44
A Google user,Is there any possibility that i can give less the * ..(slow vnekai world link ) plz use this slogan .its suits you,1,2022-06-21 21:35:54
A Google user,"Very nice service, i liked very much , thanks !",5,2023-04-05 06:35:21
A Google user,This is the worst app It need update every time😡😵,1,2022-01-20 15:38:46
A Google user,Useful application for worldlink wireless network,5,2022-08-24 14:43:49
A Google user,Very slow functioning,1,2020-04-13 23:33:09
A Google user,Best to know the status of internet and the internet subscription account.,5,2022-06-24 17:37:30
A Google user,I feel better experience in this app for world link,5,2021-05-22 19:15:39
A Google user,"App is okay service is poor , 😸",3,2022-12-24 13:01:35
A Google user,its work good for holed for conectivity of global concilaton of inner joy and peace,1,2024-03-18 23:14:31
A Google user,I like it because it gives me best network while using,5,2023-02-26 17:27:51
A Google user,Best connection ever... Thank you world link,5,2021-11-15 15:13:18
A Google user,"its feels good using it,it has low using cost",5,2020-08-23 19:22:59
A Google user,"Good , enough and easy.",5,2020-07-01 22:06:32
A Google user,cannot block existing user. now its become useless,1,2020-08-20 19:57:58
A Google user,i tried to get verification code but i didnt got any codes,2,2019-09-24 12:43:35
A Google user,This is bad you are saying that code is given but it is not given in the messages,1,2020-04-02 11:34:43
A Google user,It is fairly fast & reliable👍️,4,2020-04-10 06:14:54
A Google user,SECOND time writing review. APP WON'T EVEN LOAD.,1,2021-08-30 21:13:25
A Google user,Worse app ever. Didn't working,1,2021-04-13 23:25:05
A Google user,Internet connection is very slow Disappointed,1,2023-02-14 15:33:46
A Google user,It is faster then other internet.,5,2023-08-22 02:13:01
A Google user,Worldlink should use toll free number,1,2021-02-01 10:09:29
A Google user,Connection is problem all the time,3,2022-09-13 18:53:45
A Google user,Due to new updates in app I cannot change my password.,1,2020-03-30 10:16:16
A Google user,It helps us in and every situation and support our every problem,5,2021-08-18 18:15:26
A Google user,I just update app but it doesn't open,1,2021-08-04 09:54:36
A Google user,Very bad not working options,1,2021-04-25 09:07:27
A Google user,Very bad network provider for gaming fps is always high Put your network on you ass,1,2020-10-07 13:59:52
A Google user,It is good but for gaming it is trash,1,2021-05-15 20:21:06
A Google user,I loved the services that you provide as fast,5,2020-03-26 19:43:19
A Google user,I hope get function where we can block ip through app.. someday,3,2019-04-17 20:31:48
A Google user,I am not able to filter devices using my wifi,1,2020-08-15 10:58:14
A Google user,unable to uninstall,1,2020-07-19 12:27:02
A Google user,Low bandwidth & poor network connection,1,2020-07-24 16:19:37
A Google user,That's Good Application For WiFi networks,5,2021-11-28 07:08:44
A Google user,Most worst internet service provider in Nepal. Always Cheat to customer. Just money making big fraud agency.,1,2021-07-29 15:44:02
A Google user,can't open app at all.,1,2023-09-08 20:39:22
A Google user,The best network i ever used thanks for the services ..,5,2021-05-12 16:24:08
A Google user,One of the worst wifi choice ..if u want to install worldlink,1,2023-11-04 13:58:03
A Google user,This app is good but the net is very slow😠,1,2020-08-01 16:57:21
A Google user,Is not useful any time.more time no internet problem.,1,2021-12-11 18:34:00
A Google user,in the app mr router sate is showing offline but my my router is on,1,2024-08-16 20:43:17
A Google user,Internet slow.pl ck up & increase speed..,5,2020-09-03 19:10:39
A Google user,Hi world Link there is promblem somany people doing hack and use our wifi how to move them to blacklist,3,2020-08-06 06:19:16
A Google user,App becomes too slow sometimes,3,2023-04-26 11:17:58
A Google user,It is nice but gets disturbed sometimes,3,2020-11-05 08:53:10
A Google user,Good sometimes they cut net in pick hour,3,2022-01-24 20:00:36
A Google user,Don't stop net in night dam I was playing game that time.,2,2025-02-02 21:36:41
A Google user,Worst for blocking the clients Need more grow up for better performance,1,2024-05-04 12:14:54
A Google user,good support facility,5,2020-03-30 23:10:06
A Google user,This app is too worse....nothing works properly,1,2023-02-28 18:42:38
A Google user,Daily internet use should be shown regularly.,5,2021-03-29 12:48:01
A Google user,sometime very good sometime interruption !,4,2020-07-05 10:31:03
A Google user,Internet kepps dropping and app gets lagging,1,2023-09-28 22:22:08
A Google user,Very bad app we can't login,1,2020-07-14 09:33:12
A Google user,"For yearly package users, this WiFi sucks.",1,2022-04-15 11:45:15
A Google user,"It's very helpful, thank you worldlink",5,2020-08-24 14:13:43
A Google user,Not much features!,1,2020-10-27 22:13:06
A Google user,Very bad experience Not working yet.....,1,2021-05-17 20:00:45
A Google user,The worst and the worst IPS of the nepal and please do not waste you money in this Brodband the internet speed is the worst of the worst if your brodband do not fix this problem i will change the brodband and this is not the nepal fastest brodband the is the wrost brodband of the nepal....😤😤😠😡,1,2020-10-11 15:24:29
A Google user,It's internet speed is very low.,1,2021-08-17 20:41:57
A Google user,I can't use safe net.... Is there any problem on this app ???,1,2023-04-17 15:26:22
A Google user,As Good As They Are Saying Speed & Service.,4,2024-11-15 12:05:10
A Google user,Very slow internet speed,1,2020-06-30 18:54:07
A Google user,Its not working rt now.   Can you fix that...,3,2019-02-06 21:56:03
A Google user,Nice app and easy to use 😊,5,2020-07-11 12:25:09
A Google user,Super slow internet service,1,2020-09-03 19:34:57
A Google user,Too bad router performance.....,1,2022-06-23 10:16:38
A Google user,There must be  mac filtering option,1,2020-06-07 21:22:13
A Google user,Now I couldn't use this application why can you explain me ? I Could not complain No call response ko,1,2023-03-18 07:47:39
A Google user,Great network super fast service 💯,5,2023-07-25 22:03:45
A Google user,"Can't change password, worst ever.",1,2021-01-13 07:05:38
A Google user,"Probably, the giant & best internet service in Nepal.",5,2023-10-09 07:10:22
A Google user,WiFi slow work,1,2021-09-14 11:44:31
A Google user,Hire a good developer team so many bugs,1,2024-03-23 20:38:25
A Google user,Irregular ping problem....,1,2021-05-13 14:02:04
A Google user,"Bastard ,'whats wrong with your service?' MF.Even one youtube cannot open properly .what is your point?",1,2020-04-15 11:16:09
A Google user,Please fix bug blacklist,1,2024-09-30 19:11:16
A Google user,Net lag problem in free fire,1,2020-10-02 22:04:05
A Google user,I am facing many problems Due to this app,1,2021-04-14 09:31:09
A Google user,Speed is better than other WiFi....,5,2023-03-19 19:05:22
A Google user,Lots of lagging issue are there ...,1,2022-09-16 07:53:00
A Google user,Even in the midnight the net is not properly working,1,2021-12-22 00:09:23
A Google user,No logout button? Update sucks,2,2020-06-12 00:56:35
A Google user,Thanks to this app it has helped me to know everything about My net,3,2019-01-14 19:02:15
