User,Review,Rating,Date,review_nepali
A Google user,Lastai slow Xa net 6 kB dekhi 15 kB samma matra chalxa ads masta chalxa vdo hernu paro game khelnw paro bhani iitii Kai chaldainw .. Awja WiFi on hunw r chalnw 7- 10 min lagxa.,1,2023-07-05 12:12:41,लस्तै slow Xअ net 6 क्ब् देखि 15 क्ब् सम्म मत्र छल्छ ads मस्त छल्छ व्दो हेर्नु परो game खेल्न्w परो भनि इइतिइ कै छल्दैन्w.. अwज WiFi on हुन्w r छल्न्w 7- 10 min लग्छ.
A Google user,thankyou for give me myworldlink apps,5,2020-03-07 08:03:40,थन्क्योउ for give me म्य्wओर्ल्द्लिन्क् apps
A Google user,Im so regret now why im choose worldlink😣😣😥,1,2022-03-08 19:44:17,I Am so regret now why i am choose worldlink😣😣😥
A Google user,Easy for WL users,5,2023-03-15 18:41:25,Easy for WL users
A Google user,I like my worldlink,5,2020-03-27 09:03:55,I like my worldlink
A Google user,The customer sevice sucks,1,2020-11-25 09:29:21,The customer सेविचे sucks
A Google user,Some problems in this aap,1,2020-10-12 18:45:26,Some problems in this अअप्
A Google user,Randi ko Ban machikney haru xito vanekai worldlink gardai vukdai hinxus muji haru ta khatey haruko speed vanda ta mero 2g xito chalxa khatey muji lado khaaa khayey haru,1,2021-10-08 15:55:17,Randi को Ban मछिक्नेय् हरु छितो वनेकै worldlink गर्दै वुक्दै हिन्छुस् मुजि हरु ta खतेय् हरुको speed vanda ta मेरो २ग् छितो छल्छ खतेय् मुजि लदो खअअ खयेय् हरु
A Google user,best internet service in nepal,5,2020-03-24 09:06:29,best internet service in नेपल्
A Google user,good wifi app,5,2019-04-05 23:38:29,good wइफ़ि app
A Google user,मलाई नचाइने users lai block garna mildaiaina kina device filtering is not support bhanxw ?,1,2020-06-08 08:46:06,मला ई नचा इने users लै block गर्न मिल्दैऐन kina device filtering is not support भन्छ्w?
A Google user,Khate network slogan should be दहिलो बनकै worldlink,1,2021-05-25 09:23:17,खते network slogan should be दहि लो बनकै worldlink
A Google user,Awsome for me satisfied customer,5,2020-10-28 23:30:39,अwसोमे for me satisfied customer
A Google user,Awful customer Service -- Jai Nepal,1,2019-01-27 20:43:14,Awful customer Service-- जै Nepal
A Google user,K ho sir chiso ley ta system lack handiyexa ta...,1,2024-12-28 13:38:31,K ho sir छिसो ley ta system lack हन्दियेछ ta...
A Google user,Hello worldlinj yo app kin open hudain,1,2023-05-03 20:46:48,Hello wओर्ल्द्लिन्ज् yo app kin open हुदैन्
A Google user,Oie muge world link lado kha ghanta jasto muge net 🖕🏻🖕🏻🖕🏻🖕🏻muge tero bau khana net slow chalako muge khate worldlink machinkey 🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,1,2021-08-31 09:24:03,ओइए मुगे world link लदो ख घन्त जस्तो मुगे net🖕🏻🖕🏻🖕🏻🖕🏻 मुगे तेरो बौ खन net slow छलको मुगे खते worldlink मछिन्केय्🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻
A Google user,Worst wifi network,1,2021-05-16 20:50:14,Worst wइफ़ि network
A Google user,Pagal jasto net sala yo 🤬 Secondary router join gare paxi manage router vaneraw kai chaldenna 😡😡 Yo problem fix garnu plz,1,2024-07-29 11:55:25,पगल् जस्तो net सल yo🤬 Secondary router join गरे पछि manage router वनेरw कै छल्देन्न😡😡 Yo problem fix गर्नु प्ल्ज़्
A Google user,Our problem is notgettin solved,1,2021-08-22 18:00:29,Our problem is नोत्गेत्तिन् solved
A Google user,worst internet service in nepal,1,2021-07-14 14:28:41,worst internet service in नेपल्
A Google user,One of the worse intrenet service provider in nepal,1,2020-04-21 11:40:19,One of the worse इन्त्रेनेत् service provider in नेपल्
A Google user,The app is ok.,3,2020-05-18 09:11:32,The app is ओक्.
A Google user,Iam fully satisfied from Worldlink services !,5,2021-09-02 11:05:27,इअम् fully satisfied from Worldlink services!
A Google user,Net ta thekai xa tara speed 1 ya 2 maina veta nai kam hudo raixa,2,2021-08-26 19:33:12,Net ta थेकै छ तर speed 1 ya 2 मैन वेत नै कम् हुदो रैछ
A Google user,Kati bela wifi nai chaldaina.. One off garnu parxa.. Tait..,1,2020-09-07 07:35:28,कति बेल wइफ़ि नै छल्दैन.. One off गर्नु पर्छ.. तैत्..
A Google user,Thank you worldlink,5,2021-05-26 08:18:08,Thank you worldlink
A Google user,proud to be your customer as user😍 thanku wlink😘,5,2020-03-31 08:57:16,proud to be your customer as user😍 थन्कु wलिन्क्😘
A Google user,don't use worldlink pahilay 8-9mbs speed dinxa ani paxi ghatau xa ani 2-3 mbps speed dinxa 20mbps join gareysi ani paisa tati nai linxa lastai khatam xa .,1,2019-04-07 13:49:14,do not use worldlink पहिलय् 8- ९म्ब्स् speed दिन्छ अनि पछि घतौ छ अनि 2- 3 म्ब्प्स् speed दिन्छ २०म्ब्प्स् join गरेय्सि अनि paisa तति नै लिन्छ लस्तै खतम् छ.
A Google user,Internet service babal,5,2024-05-12 15:05:59,Internet service बबल्
A Google user,Muji jasto Kam nai gardaina time time ma Ani xito vanekai wordlink ho Rey lado ho last solo chalxha chilney🤬,1,2024-05-24 12:11:08,मुजि जस्तो कम् नै गर्दैन time time ma अनि छितो वनेकै wओर्द्लिन्क् ho रेय् लदो ho last solo छल्छ्ह छिल्नेय्🤬
A Google user,All time is LAG alot,1,2023-07-05 17:14:00,All time is LAG अलोत्
A Google user,Ro much bugs,1,2025-01-12 16:27:24,रो much bugs
A Google user,This aap is so wonderful ❤️,5,2022-11-03 22:37:13,This अअप् is so wonderful❤️
A Google user,This internet doesn't deserve 1 star 😐xito vanekoi world link rey ess tero,1,2021-06-10 13:13:19,This internet does not deserve 1 star😐 छितो वनेकोइ world link रेय् एस्स् तेरो
A Google user,Doesn't work,1,2023-08-25 11:35:32,Does not work
A Google user,Opps something went wrong😔,1,2022-06-24 06:39:33,ओप्प्स् something went wrong😔
A Google user,Worstly slowwwwww app,1,2023-08-24 22:17:26,Wओर्स्त्ल्य् स्लोwwwwww app
A Google user,Lol don't use this wifi,1,2022-10-04 08:14:15,लोल् do not use this wइफ़ि
A Google user,connected devices nai dekhaudaina bela bela ma,4,2021-09-21 17:49:19,connected devices नै देखौदैन बेल बेल ma
A Google user,My wifi password not change,5,2021-08-22 07:40:02,My wइफ़ि password not change
A Google user,Verry verry helpfull,5,2021-01-01 06:27:50,वेर्र्य् वेर्र्य् हेल्प्फ़ुल्ल्
A Google user,too porr service,1,2021-01-22 00:01:25,too पोर्र् service
A Google user,CG NET aaudai xa tw yo app k kam jati report garey pani solve hunna yo app ramro hunxa na yo net ramro hunxa,1,2021-06-30 11:01:35,CG NET अऔदै छ त्w yo app k कम् जति report गरेय् पनि solve हुन्न yo app रम्रो हुन्छ न yo net रम्रो हुन्छ
A Google user,Wrost internet ever to exist,1,2022-11-19 11:34:02,Wरोस्त् internet ever to exist
A Google user,Aalu jsto net chalxa slow vnda pani slow connection xa jati pani report gare nii kasai le kei wasta nai grdaina I recommend sake samma yo wahiyat world link na linu faltu connection hoo time waste hunxa world link connection liyera khusi xuina ma...,1,2023-08-27 07:12:02,अअलु ज्स्तो net छल्छ slow व्न्द पनि slow connection छ जति पनि report गरे निइ कसै ले केइ wअस्त नै ग्र्दैन I recommend sake सम्म yo wअहियत् world link न लिनु फ़ल्तु connection hoo time waste हुन्छ world link connection लियेर खुसि छुइन ma...
A Google user,Dhilo vanekai world Link,1,2023-08-25 19:50:34,धिलो वनेकै world Link
A Google user,Best user app myworldlink,5,2021-08-06 19:25:25,Best user app म्य्wओर्ल्द्लिन्क्
A Google user,Machikney duiso password change gareko raati game khelda khelda change bhako worst service,1,2023-11-25 22:14:29,मछिक्नेय् दुइसो password change गरेको रअति game खेल्द खेल्द change भको worst service
A Google user,"Mac filtaring apply garna garo cha yeutaa add garna 50 choti garnu parcha ,yo issue solved garidinus",1,2025-01-25 10:54:31,"Mac फ़िल्तरिन्ग् apply गर्न गरो cha येउतअ add गर्न 50 छोति गर्नु पर्छ, yo issue solved गरिदिनुस्"
A Google user,Tish is so bad wifi it is,1,2021-01-03 19:13:05,तिस्ह् is so bad wइफ़ि it is
A Google user,World slowest network in the world 😡😡😡😡😡😡🤬🤬🤬🤬🤬 Yeuta kei ramrari chaldaina na game chalxa na YouTube ramrari chalxa Jati phone garera milaideu vanera pani hudaina 😡😡😡😡 Don't use this internet 🚫🚫,1,2021-10-18 14:34:02,World slowest network in the world😡😡😡😡😡😡🤬🤬🤬🤬🤬 येउत केइ रम्ररि छल्दैन न game छल्छ न YouTube रम्ररि छल्छ जति phone गरेर मिलैदेउ वनेर पनि हुदैन😡😡😡😡 Do not use this internet🚫🚫
A Google user,Kasaile ni na jodnu hola yo net. 50 mbps jodeko 15 mpbs ko speed ma chalxa. Worst ISP provider.,1,2021-08-09 17:20:25,कसैले नि न जोद्नु होल yo net. 50 म्ब्प्स् जोदेको 15 म्प्ब्स् को speed ma छल्छ. Worst ISP provider.
A Google user,𝐾 ℎ𝑜 𝑦𝑒𝑠𝑡𝑜 𝑦𝑜 𝑤𝑖𝑓𝑖 𝑔𝑎𝑚𝑒 𝑘ℎ𝑎𝑙𝑑𝑎 𝑘ℎ𝑎𝑙𝑑𝑖 𝑛𝑎𝑡𝑒 𝑐ℎ𝑎𝑙𝑑𝑖𝑛𝑎 𝑡𝑎 𝑙𝑎𝑠𝑡𝑖 𝑠𝑙𝑜𝑤 𝑐ℎ𝑎𝑙𝑥𝑎 𝑡𝑎 ℎ𝑜 𝑘𝑖𝑛𝑎 𝑎𝑎𝑗𝑎 𝑣𝑜𝑙𝑖 𝑡𝑎,1,2023-08-24 21:20:02,𝐾 ℎ𝑜 𝑦𝑒𝑠𝑡𝑜 𝑦𝑜 𝑤𝑖𝑓𝑖 𝑔𝑎𝑚𝑒 𝑘ℎ𝑎𝑙𝑑𝑎 𝑘ℎ𝑎𝑙𝑑𝑖 𝑛𝑎𝑡𝑒 𝑐ℎ𝑎𝑙𝑑𝑖𝑛𝑎 𝑡𝑎 𝑙𝑎𝑠𝑡𝑖 𝑠𝑙𝑜𝑤 𝑐ℎ𝑎𝑙𝑥𝑎 𝑡𝑎 ℎ𝑜 𝑘𝑖𝑛𝑎 𝑎𝑎𝑗𝑎 𝑣𝑜𝑙𝑖 𝑡𝑎
