Channel Name,Video Name,Review,Commenter Name,Date/Time,review_nepali
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Jaile ping high aauxa ...jabo worldlink,@nishantapaudel,2023-07-28T14:44:58Z,जैले ping high अऔछ... जबो worldlink
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Valorant ko lai ni focus garnu paryo haii,@generalz1809,2023-07-28T14:44:57Z,वलोरन्त् को लै नि focus गर्नु पर्यो हैइ
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Geda mg ping high auxa,@Pokoloko-o,2023-07-28T14:44:48Z,गेद mg ping high औछ
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,बिजुली गएर होस वा रिस्टार्ट गर्दा राउटर अन भाको २-३ मिनेट सम्म नी कनेक्ट हुन्न नयाँ राउटर साटी दिनु पर्यो वर्ल्ड लिंक ले 😵‍💫,@yakhaeyrai1991,2023-07-28T14:44:47Z,बि जु ली गएर हो स वा रि स् टा र् ट गर् दा रा उटर अन भा को २- ३ मि ने ट सम् म नी कने क् ट हु न् न नयाँ रा उटर सा टी दि नु पर् यो वर् ल् ड लिं क ले😵‍💫
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Dami video xa tara worldlink ko net nai easto xa bro lai kina goli haanay ko net nai testo xa,@effin2383,2023-07-28T14:44:42Z,दमि video छ तर worldlink को net नै एअस्तो छ bro लै kina गोलि हअनय् को net नै तेस्तो छ
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Yasto hawa Jhan worldlink ko net kamai xaina yastaii highe pin chalxa pubg 😂😂,@amit8369,2023-07-28T14:44:36Z,यस्तो हwअ झन् worldlink को net कमै छैन यस्तैइ हिघे pin छल्छ पुब्ग्😂😂
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Im worldlink user  ping stable xainw  enime  aayo ki ping high hunxw,@sumankshetri6373,2023-07-28T14:44:34Z,I Am worldlink user ping stable छैन्w एनिमे अअयो ki ping high हुन्छ्w
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,"Gaming ko lagi internet is a good concept....
Tara pubg mobile bahek aru games ni xan...
General lyam na...
Internet ramro nabhaera suffer garne ma mani xu.. classic rage quitter",@A_G_80085,2023-07-28T14:44:33Z,Gaming को लगि internet is a good concept.... Tara पुब्ग् mobile बहेक् अरु games नि छन्... General ल्यम् न... Internet रम्रो नभएर suffer गर्ने ma मनि xu.. classic rage quitter
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Koile Pani na jodna yo net kei chaldai ho Kasam vahneko pasa Matra waste ho,@prakashgrg6813,2023-07-28T14:44:18Z,कोइले पनि न जोद्न yo net केइ छल्दै ho कसम् वह्नेको पस मत्र waste ho
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Worldlink kam xaina wifi vanda mobile data ramro chalxa baru,@prmisaa-thakuri,2023-07-28T14:44:15Z,Worldlink कम् छैन wइफ़ि vanda mobile data रम्रो छल्छ बरु
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Internet sai gara timi haru ko mula haru balla po chalxa PUBG mero 50mbps ma pani 300 ko ping aauxa😢,@Clusher_Editz,2023-07-28T14:44:14Z,Internet सै गर तिमि हरु को मुल हरु बल्ल पो छल्छ PUBG मेरो ५०म्ब्प्स् ma पनि 300 को ping अऔछ😢
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Khai mero yestai huxa worldlink nai ho,@Nature-e4n,2023-07-28T14:43:45Z,खै मेरो येस्तै हुछ worldlink नै ho
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Agi deuso Malai tmrai net ley Garda game Bata nikaldeko thyo Badi kura garxa yr👀😴,@momeen10,2023-07-28T14:43:37Z,अगि देउसो मलै त्म्रै net ley Garda game बत निकल्देको थ्यो बदि कुर गर्छ yr👀😴
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Mero ni worldlink nai ho 120mbps ko ....ghar ma 5jana leymatra  xalauda mula yesto laagg hunxaa yrrr,@MomCallMeSon,2023-07-28T14:43:33Z,मेरो नि worldlink नै ho १२०म्ब्प्स् को.... घर् ma ५जन लेय्मत्र छलौद मुल येस्तो लअग्ग् हुन्छअ य्र्र्र्
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,mero wordlink nai ho dherai slow chalxa kati report garnu aba 1 year ko sakiyepaxi hataune hoo,@sabinbhujel6731,2023-07-28T14:43:23Z,मेरो wओर्द्लिन्क् नै ho धेरै slow छल्छ कति report गर्नु aba 1 year को सकियेपछि हतौने hoo
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Worldlink ko problem dekhaudai xa j hos,@HAHahaha-y3b,2023-07-28T14:43:22Z,Worldlink को problem देखौदै छ j hos
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Jo chor usaiko thulo swor,@jimmymorrison9789,2023-07-28T14:43:15Z,Jo छोर् उसैको थुलो स्wओर्
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Xyaa k haleko yo pubg ko worldlink tah xalney bhaneko slow nai ho,@UB_KING12,2023-07-28T14:43:10Z,Xयअ k हलेको yo पुब्ग् को worldlink तह् छल्नेय् भनेको slow नै ho
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Jati vane pani ui ho world link ko net gu jasto sadhai call garera gali garnu parxa 🙄🙄🙄,@alshonrayavlogs4652,2023-07-28T14:43:08Z,जति vane पनि उइ ho world link को net गु जस्तो सधै call गरेर गलि गर्नु पर्छ🙄🙄🙄
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Pubg lai matra focus garera k kam aru lai hepe paxi tei vaera arko jodeko ... Mahango ni ustai jatra xa,@PwyongLee,2023-07-28T14:43:05Z,पुब्ग् लै मत्र focus गरेर k कम् अरु लै हेपे पछि तेइ वएर अर्को जोदेको... महन्गो नि उस्तै जत्र छ
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Ayo 5g mero aja BATA thank you world link,@Nashirvlogsss,2023-07-28T14:43:04Z,अयो ५ग् मेरो अज BATA thank you world link
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Afno bejat afai hanney naya tarika ho?,@rajatshrestha6755,2023-07-28T14:43:03Z,अफ़्नो बेजत् अफ़ै हन्नेय् नय तरिक ho?
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Net vane sab vanda slow aane fast net nai vaneko world link re hawa,@Indra_Sharma7,2023-07-28T14:43:02Z,Net vane सब् vanda slow अअने fast net नै वनेको world link re हwअ
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Ping chaiyo 20 ms continue,@ashishsubedi7132,2023-07-28T14:43:01Z,Ping छैयो 20 ms continue
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Khate haru euta gatilo ping dina sakdai na,@PAC1FIC00,2023-07-28T14:43:01Z,खते हरु एउत गतिलो ping दिन सक्दै न
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Lado mug net gatilo bana machikne,@BEAST-sh4do,2023-07-28T14:42:51Z,लदो mug net गतिलो बन मछिक्ने
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Tae vayera aajha world link nachalekoho aajha pubg,@mr.phullu9640,2023-07-28T14:42:48Z,तए वयेर अअझ world link नछलेकोहो अअझ पुब्ग्
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,East west worldlink is best,@professor6134,2023-07-28T14:42:47Z,East west worldlink is best
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,🤣🤣🤣🤣,@AryanShrestha-vv4pw,2023-07-28T14:42:44Z,🤣🤣🤣🤣
WorldLink Communications,#pubgmobile  x #worldlink  : Teaser 1 Stay tuned | WorldLink For Gamer,Ping high aai halxa k garnu halera😂,@Mohan0,2023-07-28T14:42:42Z,Ping high अऐ हल्छ k गर्नु हलेर😂
WorldLink Communications,#Switch_To_WorldLink | Free WorldLink Wi-Fi | WorldLink Communications,switch from worldlink,@dineshpulami1541,2024-10-03T17:07:19Z,switch from worldlink
WorldLink Communications,#Switch_To_WorldLink | Free WorldLink Wi-Fi | WorldLink Communications,Yo adharu hatau mula,@TombeLm,2024-07-13T09:33:05Z,Yo अधरु हतौ मुल
WorldLink Communications,#Switch_To_WorldLink | Free WorldLink Wi-Fi | WorldLink Communications,खै हाम्रो तिर चै कैले हो?,@lalitone6126,2024-06-10T16:06:36Z,खै हा म् रो ति र चै कै ले हो?
WorldLink Communications,REFERRAL CODE (Voucher Code) IS NOW AVAILABLE | WorldLink,World Best Net #WorldLink,@woundedtiger1641,2023-08-17T07:44:58Z,World Best Net# WorldLink
WorldLink Communications,REFERRAL CODE (Voucher Code) IS NOW AVAILABLE | WorldLink,Offer vayera k garnu rafer garna koi chhaina,@subodhgaming11,2023-08-17T05:55:53Z,Offer वयेर k गर्नु रफ़ेर् गर्न कोइ छ्हैन
WorldLink Communications,REFERRAL CODE (Voucher Code) IS NOW AVAILABLE | WorldLink,J garda ane tastai ho  nachalne,@ashokgurung411,2023-08-17T04:49:03Z,J गर्द ane तस्तै ho नछल्ने
WorldLink Communications,REFERRAL CODE (Voucher Code) IS NOW AVAILABLE | WorldLink,K ho bujhiyan,@gyanendrasubedi4908,2023-08-17T04:46:32Z,K ho बुझियन्
WorldLink Communications,NETTV video,Sabai channel vako vaya po herne...??,@youtubermkm5617,2020-10-05T01:50:27Z,सबै channel वको वय पो हेर्ने...??
WorldLink Communications,NETTV video,How to change login number in worldlink plz help me,@crash265,2019-07-26T13:27:31Z,How to change login number in worldlink प्ल्ज़् help me
WorldLink Communications,NETTV video,fuck you worldlink,@samiroli2,2019-07-11T14:47:11Z,fuck you worldlink
WorldLink Communications,NETTV video,World link is world shittest wifi,@Tenzinpassan,2019-06-05T16:59:08Z,World link is world स्हित्तेस्त् wइफ़ि
WorldLink Communications,NETTV video,Channel hru tahh dherai xa tyo ramro kura ho etro paisa diyera chai channel buffer hunxa ani kati wata server mah problem xah bhandai problem solve hudaina worldlink sucks,@rakeshagrawal8269,2019-05-15T16:13:28Z,Channel ह्रु तह्ह् धेरै छ त्यो रम्रो कुर ho एत्रो paisa दियेर छै channel buffer हुन्छ अनि कति wअत server मह् problem छह् भन्दै problem solve हुदैन worldlink sucks
WorldLink Communications,NETTV video,Google account login hudaina??,@AayushBashyal1,2019-03-14T08:16:17Z,Google account login हुदैन??
WorldLink Communications,WorldLink Communication presents a Mira Rai Initiative (MRI) !! Trail Running Competition,Prabesh makaju,@makaju,2023-02-15T06:32:54Z,प्रबेस्ह् मकजु
WorldLink Communications,"Get 10% up to Rs.300 cashback via Khalti !! Use Promo Code ""GOCASHLESS""",GOCASHLESS,@somaghotanegurung9742,2024-05-20T01:49:21Z,GOCASHLESS
WorldLink Communications,WorldLink brings FTTH internet service to Jumla : Part 2,Freefire gaming ping issue in worldlink,@sahcommunication4823,2023-04-01T13:52:22Z,फ़्रेएफ़िरे gaming ping issue in worldlink
WorldLink Communications,Nokia Beacon 1.1: Get Coverage Throughout your Home,"Guffai ho yo sab dnt buy this shit net , net chale po coverage huda ni chalnu net nai chaldaina coverga ematra vayera k garnu!",@dineshbhujel903,2023-04-16T13:25:58Z,"गुफ़्फ़ै ho yo सब् द्न्त् buy this shit net, net छले पो coverage हुद नि छल्नु net नै छल्दैन चोवेर्ग एमत्र वयेर k गर्नु!"
WorldLink Communications,Nokia Beacon 1.1: Get Coverage Throughout your Home,विज्ञापन या अलि बुझ्ने खालको बनाउनु पर्ने।,@shyamsarita,2023-03-06T02:32:59Z,वि ज् ञा पन या अलि बु झ् ने खा लको बना उनु पर् ने।
