Channel Name,Video Name,Review,Commenter Name,Date/Time
WorldLink Communications,WorldLink Refer Offer || Refer गरि १ वर्ष लाई ढुक्क !!,😢😢😢,@Viralshorts-n3k,2024-02-03T09:22:37Z
WorldLink Communications,WorldLink Refer Offer || Refer गरि १ वर्ष लाई ढुक्क !!,Maile gare the 5 6 Jana Lai but Milena 🙄,@ashishtharu3759,2024-02-02T01:56:50Z
WorldLink Communications,WorldLink Refer Offer || Refer गरि १ वर्ष लाई ढुक्क !!,❤❤,@suniltamang8774,2024-01-27T16:34:54Z
WorldLink Communications,WorldLink Refer Offer || Refer गरि १ वर्ष लाई ढुक्क !!,Interesting 😊😊,@sanjanashakya6480,2024-01-26T08:00:34Z
WorldLink Communications,Upgrade to the fastest internet with WorldLink Photon!,Kera,@vooperdragger1412,2022-01-17T15:17:19Z
WorldLink Communications,Upgrade to the fastest internet with WorldLink Photon!,Cannot play Minecraft java editiongame with this network,@radharouniyar584,2022-01-17T03:19:52Z
WorldLink Communications,Upgrade to the fastest internet with WorldLink Photon!,Wers are 2b gamar time,@binagurung6553,2022-01-07T14:50:22Z
WorldLink Communications,Upgrade to the fastest internet with WorldLink Photon!,Hoho Didi you saran,@binagurung6553,2022-01-07T14:48:20Z
WorldLink Communications,Upgrade to the fastest internet with WorldLink Photon!,We want 4k gaming in ad... K jpt 8k bhanirakooo,@er2tr763,2022-01-04T05:20:45Z
WorldLink Communications,Mahanayak Rajesh Hamal Sharing his experience of Nokia Beacon 1.1 | WorldLink,Ma Mahanayak Rajesh dai ko fan,@premdhami4846,2024-02-27T10:55:33Z
WorldLink Communications,Mahanayak Rajesh Hamal Sharing his experience of Nokia Beacon 1.1 | WorldLink,कति नेट स्लो दिन्छ कति कम्लेन गर्नु,@durgasanuyoutube3307,2024-02-23T04:31:05Z
WorldLink Communications,WorldLink Khalti Dubai Tour Winners || First 6 Winning Couples,Wifi ko Router Ek Bata Arko Thau Lina Milxa Ki Mildain Please Vandinu Paryo 😊,@apajayshorts,2024-01-27T06:07:02Z
WorldLink Communications,WorldLink Khalti Dubai Tour Winners || First 6 Winning Couples,Good job,@crazyNepal73,2024-01-24T04:11:22Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,Yo airdopes 170 chalena bhani return aathawa exchange hunxa kinai,@amanbelbase1920,2024-08-13T00:38:27Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,"Yes, honi. India ma INR 1099 ma pauxa ani hami lai chahi 2200+ re.. tyahi pani 50% discount re. WorldLink le price 1000-1200 max ma dinu parne ho aafno customer lai",@loksundar6078,2024-05-07T14:24:52Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,Ewta matra painna,@bimalaadhikari5218,2024-03-20T03:55:50Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,Hawa ho najau kinna mero earbirds ko 1 ta bud chaldain chaldaina 5 minute ni chaldaina sabai naramro xa,@manishdahal18,2024-03-19T13:59:42Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,WorldLink Old,@PRADEEPKING-mu9ir,2024-03-01T14:24:46Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,Begarako watch denxa ani clam garana gayo vana company janu vanxa kaam xina,@suvalaxmialuminiumsteel,2024-02-25T05:40:37Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,Hawa yar,@WibhawaDhungel,2024-02-18T17:14:20Z
WorldLink Communications,WorldLink Smart Combo || 50% discount on boAt Smartwatch & Airdopes 170,4499 ko ghadi tw india ma 1200 ko parney raixa nepal ma dherai paryo vani pani 2000 ki 2200 parla ani tapai haru ley tesko price 2 times rakheyrw tesma 50% off deyko vanna milxa?,@WibhawaDhungel,2024-02-18T17:13:40Z
WorldLink Communications,NETTV Installation Guide,can this goes with projector???,@Hungry894,2025-01-14T06:08:13Z
WorldLink Communications,NETTV Installation Guide,Sports channel ta purai aatkinxa ta mam,@FuCkBeInGHuMaN,2024-10-26T12:46:00Z
WorldLink Communications,NETTV Installation Guide,Your number plz,@Tulshishrestha180,2024-09-09T14:28:29Z
WorldLink Communications,NETTV Installation Guide,sab bhanda naramro,@12urchristiano,2024-05-21T15:08:29Z
WorldLink Communications,NETTV Installation Guide,Hlo,@samirbot6614,2024-04-27T14:45:38Z
WorldLink Communications,NETTV Installation Guide,"अनि Discovery / Natonal Geographic / Animal planet जस्ता च्यानल मा भाषा कसरी बदल्ने !!!! 
जबा की दिशहोम र क्लियर टिवि यिनीहरुमा भाषा बदल्ने option पाणी छ तर net tv मा मैले किन भाषा बदल्न सकेन ...",@bujhaawantharu4576,2024-03-21T15:08:57Z
WorldLink Communications,NETTV Installation Guide,I have problem,@rameshbista7992,2023-09-19T08:25:00Z
WorldLink Communications,NETTV Installation Guide,How to connect Woofer/Speaker on net TV. Does anyone have idea about this?,@bkesrai5746,2023-05-15T15:31:34Z
WorldLink Communications,NETTV Installation Guide,1:01 maile write password lekhda passwors mismatch aauxa,@Nobody02701,2023-01-26T13:12:34Z
WorldLink Communications,NETTV Installation Guide,"Worst link ever  slow internet. 
Kei info ko lagi call garna lauda call pick nagari balance katxa khatey haru ko office ma gayera router futalna parxa",@locasmagar1888,2022-11-22T13:31:49Z
WorldLink Communications,NETTV Installation Guide,white box,@purnimahumagain4355,2022-09-29T00:10:01Z
WorldLink Communications,NETTV Installation Guide,net tv kaila update hudina ho,@purnimahumagain4355,2022-09-29T00:09:32Z
WorldLink Communications,NETTV Installation Guide,Password ke ho rw,@ByondGamer1990,2022-09-18T15:39:03Z
WorldLink Communications,NETTV Installation Guide,Subisu ko network le chalxa yo      nettv?,@sonu__pandit,2022-07-15T14:08:52Z
WorldLink Communications,NETTV Installation Guide,My net tv stb id is logged out,@SAM-0690,2022-05-18T15:35:00Z
WorldLink Communications,NETTV Installation Guide,Does it have digital audio?,@simontomu8965,2022-05-17T11:19:06Z
WorldLink Communications,NETTV Installation Guide,Yauta router batw kati wata tv chalaunw sakinxa...,@bn_2079,2022-05-07T06:15:41Z
WorldLink Communications,NETTV Installation Guide,is this setup box support internet in led tv??,@kumarshahsachin,2022-02-19T17:58:35Z
WorldLink Communications,NETTV Installation Guide,Yo Av cable led ma chahinxaki nai,@nischalkrishna4298,2022-01-12T10:09:17Z
WorldLink Communications,NETTV Installation Guide,Channel haru tv ma stream huda...internet pack ko data use hune ho ra???,@PubgGaming-xf7dr,2022-01-10T09:06:55Z
WorldLink Communications,NETTV Installation Guide,Yo box kinna pauxa ki wordlink haru ko lagi matra ho,@sarasyt4280,2022-01-04T13:41:42Z
WorldLink Communications,NETTV Installation Guide,Pendrive connect garda sound aayudaina ta k vako???,@anjimaharjan9538,2021-10-08T06:47:46Z
WorldLink Communications,NETTV Installation Guide,Home page na khule k garnee,@maheshgharma,2021-09-10T14:09:52Z
WorldLink Communications,NETTV Installation Guide,F*** this wifi not working propley and giving a advice 🤬🤬🤬🤬🤬🤬🤬🤬,@imbeast1690,2021-09-04T09:13:47Z
WorldLink Communications,NETTV Installation Guide,Plz updated new version,@kaledae4430,2021-07-17T09:51:39Z
WorldLink Communications,NETTV Installation Guide,Password incorrect vanxa,@animehub4824,2021-07-05T15:53:38Z
WorldLink Communications,NETTV Installation Guide,"@WorldLink Communications,  setup box ma batti auney-janey garchha.. k garney hola ???",@gamerboyabhay5854,2021-07-05T03:43:05Z
WorldLink Communications,NETTV Installation Guide,Youtube is not in my net tv how to install??,@bijayamallathakuree8726,2021-06-09T10:26:54Z
WorldLink Communications,NETTV Installation Guide,How to get online net tv remote,@rajusah4550,2021-05-26T09:18:21Z
WorldLink Communications,NETTV Installation Guide,How to do miracast in net tv worldlink,@bipoentertainment7513,2021-05-24T13:32:00Z
WorldLink Communications,NETTV Installation Guide,Dilobnai kai world link which give worst internet,@pujanmagar6855,2021-05-13T05:55:44Z
WorldLink Communications,NETTV Installation Guide,Set top box Ko password nai birsay aaba k garnuoarxa,@ShivamVerma-pg2lv,2021-05-11T05:37:59Z
WorldLink Communications,NETTV Installation Guide,"Features for crt users 
How to install that net tv crt launcher",@samir-things9770,2021-04-21T06:49:30Z
WorldLink Communications,NETTV Installation Guide,यो नेट टिभी बक्स सबै नेट फाईबर नेटमा काम गर्छ कि वडलिंकमा मात्र काम गर्छ ?,@ScrollWithMilan,2021-04-21T05:37:58Z
WorldLink Communications,NETTV Installation Guide,Yo crt launcher chai kasari instal garne hola,@samir-things9770,2021-04-20T15:32:46Z
WorldLink Communications,NETTV Installation Guide,What is spdif ?? In net tv box .,@jujubaidesar4892,2021-04-08T14:02:42Z
WorldLink Communications,NETTV Installation Guide,Net tv setup box chalauna worldlink nai jodnu parne ho ki any net bata chalxa mero landline ko wifi xa,@baanngd9430,2021-02-26T15:03:53Z
WorldLink Communications,NETTV Installation Guide,Port 1 ma secondary routee jodeko xu port 2 bata chaldaina ta?,@uviraz8801,2021-02-02T13:31:11Z
WorldLink Communications,NETTV Installation Guide,New stb box ko lagi banaunu paryo,@kaledae4430,2021-01-02T07:19:17Z
WorldLink Communications,NETTV Installation Guide,Input PASSWORD bhuliyo fix karasi garne,@NEON_JOD999,2020-12-22T01:38:46Z
WorldLink Communications,NETTV Installation Guide,Fuck worldlink,@smonregmi1470,2020-10-24T09:21:29Z
WorldLink Communications,NETTV Installation Guide,Home page nai open bhayena restart garya,@kiranprasai4359,2020-10-23T13:56:10Z
WorldLink Communications,NETTV Installation Guide,ethernet cable kina 2 ma.....what is the technical reason????,@nawadurgapress7140,2020-10-15T15:17:45Z
WorldLink Communications,NETTV Installation Guide,How to manage net TV receiver to  TV HDMI  frequency,@ChhesaBlon1995,2020-09-19T13:55:04Z
WorldLink Communications,NETTV Installation Guide,How can we type new password in net tv,@sijanthapa2060,2020-09-17T06:53:44Z
WorldLink Communications,NETTV Installation Guide,Does anybody know how to delete unwanted channel,@funentertaintment6065,2020-08-15T17:35:25Z
WorldLink Communications,NETTV Installation Guide,2G is better than world link.,@maheshrawal6182,2020-08-14T16:01:00Z
WorldLink Communications,NETTV Installation Guide,Net is not good this day,@shreyshsharma881,2020-08-10T01:56:42Z
WorldLink Communications,NETTV Installation Guide,thank you,@nirmanlamichhane4732,2020-07-21T10:27:27Z
WorldLink Communications,NETTV Installation Guide,They are selling High Definition Video on Digital platform and they don't include Digital Audio (Dolby Digital 5.1 Channel Surround Sound)???? to watch HD Channels and Movies??? They all are scamming.,@udiptsinghchhetry,2020-07-13T12:46:54Z
WorldLink Communications,NETTV Installation Guide,Firstlink ko rautar ma chal ki,@jayshankargiri8425,2020-06-19T07:58:43Z
WorldLink Communications,NETTV Installation Guide,Plz make video about new 5g router,@pratkayas9706,2020-04-01T20:47:11Z
WorldLink Communications,NETTV Installation Guide,"Pehila ping fix kar game nahi chal rha haai pubg, freefire",@YOGESHKUMAR-xe2pz,2020-03-28T16:04:40Z
WorldLink Communications,NETTV Installation Guide,Set  box password kaa bata thaha pauneyy ?,@shivaramshrestha4601,2020-03-28T09:52:37Z
WorldLink Communications,NETTV Installation Guide,How to screencast on net tv using mobile??,@Pushyy17,2020-03-27T17:13:07Z
WorldLink Communications,NETTV Installation Guide,This worldlink wifi is very slow chutiya wifi cannot work always lagging donot connect this wifi to home it is very slow,@proronit7344,2020-03-27T16:23:44Z
WorldLink Communications,NETTV Installation Guide,How much charge for installation,@roshanbhandari5541,2020-03-26T18:39:18Z
WorldLink Communications,NETTV Installation Guide,how I can change the language In net tv,@nanana1070,2020-03-24T05:28:02Z
WorldLink Communications,NETTV Installation Guide,Keho yesto wlink 32 mbps 2 ota phone ma tah chaldainah ajhai ads dekhairacha.Yo company chadai shutdown huncha yesari.I am glad changing my isp,@devendrashrestha4193,2020-03-23T09:54:05Z
WorldLink Communications,NETTV Installation Guide,Crt laucher nai dekhaudaina..plz help,@austin3075,2020-03-11T12:58:36Z
WorldLink Communications,NETTV Installation Guide,Sano tv Ma chalxa?,@uezsatoru77k,2020-03-09T14:32:54Z
WorldLink Communications,NETTV Installation Guide,Mero net tv disconnect vako xa feri contact garna  k garnu parxa ?,@ushathakur7966,2020-02-19T16:29:16Z
WorldLink Communications,NETTV Installation Guide,Mero YouTube lag hunxa aakaixin ma.! Fuck net TV!,@Zenovi69,2020-02-11T03:34:05Z
WorldLink Communications,NETTV Installation Guide,Very annoying TV remote control is so sick to change channels .Please upgrade net tv box so that user can stream TV Channel without buffering and keeps hanging several times..Youtube doesn't work on Net TV Please fix these issue.Customer are dissatisfied.,@rajjodangol1735,2019-12-16T16:32:27Z
WorldLink Communications,NETTV Installation Guide,Can you provide an updated video for new set-up box??,@roshansbd,2019-11-04T13:17:02Z
WorldLink Communications,NETTV Installation Guide,Provide garya ko password matlab ka batw herni password,@ranzanshrestha4264,2019-10-10T16:48:47Z
WorldLink Communications,NETTV Installation Guide,Box id ko password kasari tha paune?,@rabbitgaming4589,2019-10-07T03:11:39Z
WorldLink Communications,NETTV Installation Guide,What about subtitles and language for movies?,@bijayaneupane3683,2019-08-31T05:23:37Z
WorldLink Communications,NETTV Installation Guide,Yo type ko starting nai audaina,@prakashshrestha9742,2019-08-15T14:25:40Z
WorldLink Communications,NETTV Installation Guide,Give the review or make a video about the new nettv setup box,@durgasharma9541,2019-07-25T06:07:30Z
WorldLink Communications,NETTV Installation Guide,Khoi ta isp error response vanxa ta,@bshlniroula5080,2019-07-02T11:51:48Z
WorldLink Communications,NETTV Installation Guide,Normal led tv ma hunxa ki smart chainxa????,@naturenepal1732,2019-06-23T08:12:39Z
WorldLink Communications,NETTV Installation Guide,Home page nai arko dhekhaucha ani plug hdmi2 dhekhaucha,@prayaslimbu6959,2019-06-06T00:01:41Z
WorldLink Communications,NETTV Installation Guide,Tell me d brif process for crt tv,@sumanfotography5672,2019-05-03T07:42:28Z
WorldLink Communications,NETTV Installation Guide,"Homepage na khuldai resolution setting chage gar bhanxa 
Kasari garne ho",@prashantac4030,2019-04-19T15:51:47Z
WorldLink Communications,NETTV Installation Guide,Net TV ko YouTube ma sign in Garda problem ba ko xa,@krishpanbk8464,2019-02-27T13:50:37Z
WorldLink Communications,NETTV Installation Guide,"Scam ; YouTube doesn't work.
Why give a feature that doesn't work?",@auqnxhs1783,2019-01-21T07:52:55Z
WorldLink Communications,NETTV Installation Guide,Is Nettv can also be connected to non HDMI port tvs,@himanshudahal123,2019-01-21T06:40:31Z
WorldLink Communications,NETTV Installation Guide,Net tv ma youtube chai chaldaina....chaldaina vanya kina deko youtube ko feature??,@manishghorashainee,2019-01-21T06:34:49Z
WorldLink Communications,Install the myWorldLink App on Multiple Devices to Stay Connected. #nepal #internetspeed #internet,अलि स्पिड चाईयो,@lalitone6126,2024-05-17T15:38:26Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Paila net ta gatilo bana ani k k launa xa lya ....geda jasto xa net chai,@soomann2716,2022-12-08T08:40:27Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Dang tulsipur is waiting 😭,@ccrey,2022-12-08T07:14:50Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Morang koo letang mah aawnu paro brother ahni hjrle mancha haru laii interview garnu paroo hooo,@eastridenima5072,2022-12-08T07:08:55Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Pahile net ramro chalne bana muji feri sekdinchu,@votey,2022-12-07T18:51:58Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Pokhara  lakeside is waiting for you.... ☁😘😘☁😘😘☁,@sumatishrestha9347,2022-12-07T14:26:24Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Worldlink tatti wifi,@dtstorkofficial1893,2022-12-07T04:11:54Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Lol😂,@leosudarshan3676,2022-12-05T16:38:00Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Saptari kalyanpur,@pralhadchaudhary1099,2022-12-05T16:21:35Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,Yasto yasto question lai ma t hawama udai dinthe,@pralhadchaudhary1099,2022-12-05T16:19:47Z
WorldLink Communications,WORLDLINK FAN CUP! NETTV ON WORLDCUP KO FUN !! BASANTAPUR DURBAR SQUARE EDITION!,😂🤣😂🤣😂🤣😂 wt,@roshantamang1337,2022-12-05T15:50:44Z
